cycle_times,total_bitmap_size,total_execution_time,execution_entry_count,total_score,no_new_coverage_cycle_times,exploration_mode,last_fuzz_finds_count,last_fuzz_crash_count,last_fuzz_timeout_count,bitmap_size,program_run_time
301,749148,6.278693914413452,3489,112456.25,0,False,1593,726838,0,6156,10439.982068777084
302,750002,6.28723669052124,3494,112331.25,0,False,1594,728520,0,6169,10467.163356781006
304,754268,6.328927040100098,3518,112731.25,1,False,1595,734689,0,6170,10542.75101518631
308,762403,6.414727210998535,3566,113181.25,3,False,1596,745672,0,6173,10689.463584661484
310,765911,6.450883388519287,3586,113606.25,1,False,1597,750520,0,6177,10759.88978266716
310,766186,6.452991962432861,3587,113806.25,1,False,1598,750604,0,6178,10760.217013120651
311,768877,6.47602105140686,3600,114206.25,0,False,1599,753311,0,6180,10790.871777057648
311,769975,6.480023622512817,3602,114106.25,0,False,1600,753783,0,6181,10799.659069776535
311,770346,6.483981609344482,3604,114831.25,0,False,1601,753955,0,6182,10800.304054498672
314,775233,6.540813207626343,3636,115056.25,2,False,1602,759838,0,6183,10870.615738630295
314,776159,6.550917387008667,3642,115556.25,2,False,1603,761332,0,6184,10887.914298534393
316,780399,6.5844948291778564,3661,115956.25,1,False,1604,765992,0,6186,10966.011562108994
316,782794,6.602829694747925,3671,116356.25,1,False,1605,768228,0,6190,10991.516275167465
318,786416,6.640740394592285,3691,116456.25,1,False,1606,773081,0,6195,11042.84390115738
318,787246,6.642654180526733,3692,115506.25,1,False,1607,773190,0,6197,11048.456574440002
318,788064,6.644570827484131,3693,116606.25,1,False,1608,773488,0,6198,11054.124711036682
320,791822,6.681458950042725,3711,117806.25,1,False,1609,779076,0,6199,11162.467381000519
321,795909,6.709750652313232,3723,117456.25,0,False,1610,782796,0,6202,11268.08177113533
322,797933,6.724016904830933,3731,118568.75,0,False,1611,786127,0,6203,11353.708522319794
325,804791,6.795138359069824,3763,118668.75,2,False,1612,794769,0,6206,11565.68912267685
327,810395,6.837341785430908,3785,117668.75,1,False,1613,799171,0,6208,11647.987269878387
328,813387,6.858016014099121,3796,116943.75,0,False,1614,802076,0,6214,11721.142666339874
330,815852,6.887485027313232,3812,117243.75,1,False,1615,806955,0,6215,11869.769115686417
330,816853,6.89809513092041,3818,117543.75,1,False,1616,809283,0,6216,11949.147749900818
331,817533,6.904686212539673,3822,117568.75,0,False,1617,810761,0,6217,11971.834140777588
332,820860,6.936333179473877,3840,117368.75,0,False,1618,814426,0,6220,12023.893463134766
336,829612,7.005662441253662,3877,117331.25,3,False,1619,824875,0,6221,12184.762829303741
338,835966,7.062393665313721,3909,116331.25,1,False,1620,831608,0,6222,12264.320051431656
339,837463,7.081667900085449,3920,116631.25,0,False,1621,834922,0,6223,12303.87336230278
341,842990,7.116742849349976,3939,116906.25,1,False,1622,839955,0,6227,12375.304779529572
343,847568,7.154213190078735,3960,117256.25,1,False,1623,845731,0,6231,12440.794376373291
350,869613,7.309125661849976,4046,118156.25,6,False,1624,865314,0,6232,12739.958740472794
353,875378,7.351770401000977,4070,118106.25,2,False,1625,872537,0,6234,12834.082728862762
354,876843,7.367567777633667,4079,117581.25,0,False,1626,875611,0,6235,12861.882985830307
354,878269,7.374878883361816,4083,117831.25,0,False,1627,877109,0,6236,12877.86430644989
354,879219,7.378478527069092,4085,118231.25,0,False,1628,877382,0,6237,12881.9403693676
355,880098,7.385214805603027,4089,119431.25,0,False,1629,878233,0,6239,12902.222565412521
